timestamp,pir1,pir2,ultra1_dist,ultra2_dist,ultra1_detect,ultra2_detect,status,hour,minute,day_of_week,day_name,date,status_kor
2026-06-05 17:43:00,1.0,0.0,1.51,1.48,detect,detect,Normal,17,43,4,Friday,2026-06-05,혼잡
2026-06-05 17:45:00,1.0,0.0,3.15,167.93,detect,none,Normal,17,45,4,Friday,2026-06-05,보통
2026-06-05 17:46:00,1.0,0.0,1.04,161.4,detect,none,Normal,17,46,4,Friday,2026-06-05,보통
2026-06-05 17:47:00,1.0,0.0,141.68,156.4,none,none,Not crowded,17,47,4,Friday,2026-06-05,보통
2026-06-05 17:51:00,1.0,0.0,3.04,156.2,detect,none,Normal,17,51,4,Friday,2026-06-05,보통
2026-06-05 17:52:00,1.0,0.0,1.17,158.32,detect,none,Normal,17,52,4,Friday,2026-06-05,보통
2026-06-05 17:57:00,1.0,0.0,1.19,160.89,detect,none,Normal,17,57,4,Friday,2026-06-05,보통
2026-06-05 17:58:00,1.0,0.0,1.24,156.32,detect,none,Normal,17,58,4,Friday,2026-06-05,보통
2026-06-05 18:00:00,1.0,0.0,1.26,154.6,detect,none,Normal,18,0,4,Friday,2026-06-05,보통
2026-06-05 18:00:00,1.0,0.0,1.07,151.54,detect,none,Normal,18,0,4,Friday,2026-06-05,보통
2026-06-05 18:01:00,1.0,0.0,1.41,159.73,detect,none,Normal,18,1,4,Friday,2026-06-05,보통
2026-06-05 18:02:00,1.0,0.0,1.22,154.72,detect,none,Normal,18,2,4,Friday,2026-06-05,보통
2026-06-05 18:02:00,1.0,0.0,1.07,1.11,detect,detect,Normal,18,2,4,Friday,2026-06-05,혼잡
2026-06-05 18:04:00,1.0,0.0,1.04,156.42,detect,none,Normal,18,4,4,Friday,2026-06-05,보통
2026-06-05 18:05:00,1.0,0.0,1.39,159.55,detect,none,Normal,18,5,4,Friday,2026-06-05,보통
2026-06-05 18:05:00,1.0,0.0,1.43,156.52,detect,none,Normal,18,5,4,Friday,2026-06-05,보통
2026-06-05 18:06:00,1.0,0.0,1.58,157.71,detect,none,Normal,18,6,4,Friday,2026-06-05,보통
2026-06-05 18:06:00,1.0,0.0,141.3,160.6,none,none,Not crowded,18,6,4,Friday,2026-06-05,보통
2026-06-05 18:11:00,1.0,0.0,1.31,164.34,detect,none,Normal,18,11,4,Friday,2026-06-05,보통
2026-06-05 18:11:00,1.0,0.0,1.11,161.36,detect,none,Normal,18,11,4,Friday,2026-06-05,보통
2026-06-05 18:12:00,1.0,0.0,1.58,159.68,detect,none,Normal,18,12,4,Friday,2026-06-05,보통
2026-06-05 18:13:00,1.0,0.0,1.11,159.92,detect,none,Normal,18,13,4,Friday,2026-06-05,보통
2026-06-05 18:13:00,1.0,0.0,1.21,137.8,detect,none,Normal,18,13,4,Friday,2026-06-05,보통
2026-06-05 18:15:00,0.0,0.0,141.17,153.7,none,none,Not crowded,18,15,4,Friday,2026-06-05,여유
2026-06-05 18:15:00,0.0,0.0,141.98,154.73,none,none,Not crowded,18,15,4,Friday,2026-06-05,여유
2026-06-05 18:16:00,0.0,0.0,142.17,15.9,none,detect,Not crowded,18,16,4,Friday,2026-06-05,보통
2026-06-05 18:16:00,1.0,0.0,141.49,91.15,none,detect,Normal,18,16,4,Friday,2026-06-05,보통
2026-06-05 18:17:00,1.0,0.0,1.46,166.24,detect,none,Normal,18,17,4,Friday,2026-06-05,보통
2026-06-05 18:17:00,1.0,0.0,1.12,166.21,detect,none,Normal,18,17,4,Friday,2026-06-05,보통
2026-06-05 18:20:00,1.0,0.0,1.45,155.3,detect,none,Normal,18,20,4,Friday,2026-06-05,보통
2026-06-05 18:23:00,1.0,0.0,1.02,162.74,detect,none,Normal,18,23,4,Friday,2026-06-05,보통
2026-06-05 18:29:00,1.0,0.0,1.5,154.65,detect,none,Normal,18,29,4,Friday,2026-06-05,보통
2026-06-05 18:30:00,1.0,0.0,1.11,149.28,detect,none,Normal,18,30,4,Friday,2026-06-05,보통
2026-06-05 18:31:00,0.0,0.0,142.85,160.14,none,none,Not crowded,18,31,4,Friday,2026-06-05,여유
2026-06-05 18:32:00,0.0,0.0,142.32,97.85,none,detect,Not crowded,18,32,4,Friday,2026-06-05,보통
2026-06-05 18:35:00,1.0,0.0,1.22,119.05,detect,none,Normal,18,35,4,Friday,2026-06-05,혼잡
2026-06-05 18:35:00,1.0,0.0,1.17,142.85,detect,none,Normal,18,35,4,Friday,2026-06-05,보통
2026-06-05 18:36:00,1.0,0.0,1.39,105.52,detect,none,Normal,18,36,4,Friday,2026-06-05,혼잡
2026-06-05 18:37:00,1.0,0.0,1.48,60.33,detect,detect,Normal,18,37,4,Friday,2026-06-05,혼잡
2026-06-05 18:37:00,1.0,0.0,1.48,17.78,detect,detect,Normal,18,37,4,Friday,2026-06-05,혼잡
2026-06-05 18:38:00,1.0,0.0,140.86,58.91,none,detect,Normal,18,38,4,Friday,2026-06-05,보통
2026-06-05 18:42:00,1.0,0.0,1.17,161.53,detect,none,Normal,18,42,4,Friday,2026-06-05,보통
2026-06-05 18:43:00,1.0,0.0,1.51,147.95,detect,none,Normal,18,43,4,Friday,2026-06-05,보통
2026-06-05 18:43:00,1.0,0.0,1.34,154.96,detect,none,Normal,18,43,4,Friday,2026-06-05,보통
2026-06-05 18:44:00,1.0,0.0,1.09,158.15,detect,none,Normal,18,44,4,Friday,2026-06-05,보통
2026-06-05 18:45:00,1.0,0.0,141.83,79.2,none,detect,Normal,18,45,4,Friday,2026-06-05,보통
2026-06-05 18:51:00,0.0,0.0,1.58,17.75,detect,detect,Not crowded,18,51,4,Friday,2026-06-05,혼잡
2026-06-05 18:53:00,1.0,0.0,1.14,23.34,detect,detect,Normal,18,53,4,Friday,2026-06-05,혼잡
2026-06-05 18:53:00,1.0,0.0,1.24,55.45,detect,detect,Normal,18,53,4,Friday,2026-06-05,혼잡
2026-06-05 18:54:00,1.0,0.0,1.39,157.4,detect,none,Normal,18,54,4,Friday,2026-06-05,보통
2026-06-05 18:55:00,1.0,0.0,141.71,76.84,none,detect,Normal,18,55,4,Friday,2026-06-05,보통
2026-06-05 18:56:00,1.0,0.0,141.53,56.07,none,detect,Normal,18,56,4,Friday,2026-06-05,보통
2026-06-05 18:56:00,1.0,0.0,141.42,71.33,none,detect,Normal,18,56,4,Friday,2026-06-05,보통
2026-06-05 18:57:00,1.0,0.0,1.14,53.67,detect,detect,Normal,18,57,4,Friday,2026-06-05,혼잡
2026-06-05 18:58:00,1.0,0.0,1.62,76.89,detect,detect,Normal,18,58,4,Friday,2026-06-05,혼잡
2026-06-05 19:00:00,1.0,0.0,1.11,8.96,detect,detect,Normal,19,0,4,Friday,2026-06-05,혼잡
2026-06-05 19:03:00,1.0,0.0,1.48,2.33,detect,detect,Normal,19,3,4,Friday,2026-06-05,혼잡
2026-06-05 19:05:00,1.0,0.0,1.33,161.36,detect,none,Normal,19,5,4,Friday,2026-06-05,보통
2026-06-05 19:06:00,1.0,0.0,1.48,167.69,detect,none,Normal,19,6,4,Friday,2026-06-05,보통
2026-06-05 19:06:00,1.0,0.0,142.14,132.52,none,none,Not crowded,19,6,4,Friday,2026-06-05,보통
2026-06-05 19:07:00,0.0,0.0,142.1,156.35,none,none,Not crowded,19,7,4,Friday,2026-06-05,여유
2026-06-05 19:07:00,0.0,0.0,141.71,156.28,none,none,Not crowded,19,7,4,Friday,2026-06-05,여유
2026-06-05 19:08:00,0.0,0.0,141.78,155.98,none,none,Not crowded,19,8,4,Friday,2026-06-05,여유
2026-06-05 19:08:00,0.0,0.0,141.22,154.73,none,none,Not crowded,19,8,4,Friday,2026-06-05,여유
2026-06-05 19:09:00,0.0,0.0,141.49,76.26,none,detect,Not crowded,19,9,4,Friday,2026-06-05,보통
2026-06-05 19:09:00,0.0,0.0,141.47,56.19,none,detect,Not crowded,19,9,4,Friday,2026-06-05,보통
2026-06-05 19:10:00,0.0,0.0,141.27,153.1,none,none,Not crowded,19,10,4,Friday,2026-06-05,여유
2026-06-05 19:11:00,0.0,0.0,141.93,155.58,none,none,Not crowded,19,11,4,Friday,2026-06-05,여유
2026-06-05 19:11:00,0.0,0.0,142.27,159.19,none,none,Not crowded,19,11,4,Friday,2026-06-05,여유
2026-06-05 19:12:00,0.0,0.0,141.47,125.95,none,none,Not crowded,19,12,4,Friday,2026-06-05,여유
2026-06-05 19:13:00,0.0,0.0,141.17,90.37,none,detect,Not crowded,19,13,4,Friday,2026-06-05,보통
2026-06-05 19:14:00,1.0,0.0,1.46,5.76,detect,detect,Normal,19,14,4,Friday,2026-06-05,혼잡
2026-06-05 19:16:00,1.0,0.0,1.38,151.18,detect,none,Normal,19,16,4,Friday,2026-06-05,보통
2026-06-05 19:17:00,1.0,0.0,1.33,154.7,detect,none,Normal,19,17,4,Friday,2026-06-05,보통
2026-06-05 19:18:00,1.0,0.0,1.62,1.46,detect,detect,Normal,19,18,4,Friday,2026-06-05,혼잡
2026-06-05 19:22:00,0.0,0.0,142.0,2.04,none,detect,Not crowded,19,22,4,Friday,2026-06-05,보통
2026-06-05 19:22:00,1.0,0.0,142.22,58.21,none,detect,Normal,19,22,4,Friday,2026-06-05,보통
2026-06-05 19:26:00,1.0,0.0,1.51,98.82,detect,detect,Normal,19,26,4,Friday,2026-06-05,혼잡
2026-06-05 19:27:00,1.0,0.0,1.22,2.16,detect,detect,Normal,19,27,4,Friday,2026-06-05,혼잡
2026-06-05 19:28:00,1.0,0.0,1.38,5.66,detect,detect,Normal,19,28,4,Friday,2026-06-05,혼잡
2026-06-05 19:31:00,1.0,0.0,1.56,61.97,detect,detect,Normal,19,31,4,Friday,2026-06-05,혼잡
2026-06-05 19:32:00,1.0,0.0,1.0,57.94,detect,detect,Normal,19,32,4,Friday,2026-06-05,혼잡
2026-06-05 19:32:00,1.0,0.0,1.02,75.24,detect,detect,Normal,19,32,4,Friday,2026-06-05,혼잡
2026-06-05 19:34:00,1.0,0.0,1.07,100.73,detect,none,Normal,19,34,4,Friday,2026-06-05,혼잡
2026-06-05 19:34:00,1.0,0.0,1.09,77.52,detect,detect,Normal,19,34,4,Friday,2026-06-05,혼잡
2026-06-05 19:35:00,1.0,0.0,1.11,70.09,detect,detect,Normal,19,35,4,Friday,2026-06-05,혼잡
2026-06-05 19:35:00,1.0,0.0,1.28,68.58,detect,detect,Normal,19,35,4,Friday,2026-06-05,혼잡
2026-06-05 19:36:00,1.0,0.0,1.46,53.72,detect,detect,Normal,19,36,4,Friday,2026-06-05,혼잡
2026-06-05 19:36:00,1.0,0.0,140.66,22.44,none,detect,Normal,19,36,4,Friday,2026-06-05,보통
2026-06-05 19:37:00,1.0,0.0,141.53,69.24,none,detect,Normal,19,37,4,Friday,2026-06-05,보통
2026-06-05 19:59:00,0.0,0.0,140.2,121.02,none,none,Not crowded,19,59,4,Friday,2026-06-05,여유
2026-06-05 20:07:00,1.0,0.0,141.08,104.6,none,none,Not crowded,20,7,4,Friday,2026-06-05,보통
2026-06-05 20:10:00,1.0,0.0,1.29,141.07,detect,none,Normal,20,10,4,Friday,2026-06-05,보통
2026-06-05 20:14:00,1.0,0.0,1.56,56.12,detect,detect,Normal,20,14,4,Friday,2026-06-05,혼잡
2026-06-05 20:14:00,1.0,0.0,1.17,61.91,detect,detect,Normal,20,14,4,Friday,2026-06-05,혼잡
2026-06-05 20:16:00,1.0,0.0,141.2,24.75,none,detect,Normal,20,16,4,Friday,2026-06-05,보통
2026-06-05 20:18:00,0.0,0.0,141.03,57.22,none,detect,Not crowded,20,18,4,Friday,2026-06-05,보통
2026-06-05 20:21:00,1.0,0.0,1.24,121.06,detect,none,Normal,20,21,4,Friday,2026-06-05,보통
2026-06-05 20:22:00,1.0,0.0,1.09,156.43,detect,none,Normal,20,22,4,Friday,2026-06-05,보통
2026-06-05 20:24:00,1.0,0.0,1.56,154.63,detect,none,Normal,20,24,4,Friday,2026-06-05,보통
2026-06-05 20:24:00,1.0,0.0,1.53,115.87,detect,none,Normal,20,24,4,Friday,2026-06-05,혼잡
2026-06-05 20:25:00,1.0,0.0,3.28,152.8,detect,none,Normal,20,25,4,Friday,2026-06-05,보통
2026-06-05 20:26:00,1.0,0.0,1.46,169.71,detect,none,Normal,20,26,4,Friday,2026-06-05,보통
2026-06-05 20:26:00,1.0,0.0,1.63,161.45,detect,none,Normal,20,26,4,Friday,2026-06-05,보통
2026-06-05 20:27:00,1.0,0.0,1.41,162.98,detect,none,Normal,20,27,4,Friday,2026-06-05,보통
2026-06-05 20:27:00,1.0,0.0,1.55,167.76,detect,none,Normal,20,27,4,Friday,2026-06-05,보통
2026-06-05 20:28:00,1.0,0.0,1.34,160.96,detect,none,Normal,20,28,4,Friday,2026-06-05,보통
2026-06-05 20:28:00,1.0,0.0,1.53,159.63,detect,none,Normal,20,28,4,Friday,2026-06-05,보통
2026-06-05 20:29:00,1.0,0.0,1.26,166.72,detect,none,Normal,20,29,4,Friday,2026-06-05,보통
2026-06-05 20:29:00,1.0,0.0,15.11,158.42,detect,none,Normal,20,29,4,Friday,2026-06-05,보통
2026-06-05 20:30:00,1.0,0.0,1.19,173.15,detect,none,Normal,20,30,4,Friday,2026-06-05,보통
2026-06-05 20:30:00,1.0,0.0,1.53,163.29,detect,none,Normal,20,30,4,Friday,2026-06-05,보통
2026-06-05 20:31:00,1.0,0.0,142.34,154.12,none,none,Not crowded,20,31,4,Friday,2026-06-05,보통
2026-06-05 20:32:00,0.0,0.0,141.32,158.63,none,none,Not crowded,20,32,4,Friday,2026-06-05,여유
2026-06-05 20:37:00,1.0,0.0,1.48,164.58,detect,none,Normal,20,37,4,Friday,2026-06-05,보통
2026-06-05 20:40:00,0.0,0.0,141.08,156.33,none,none,Not crowded,20,40,4,Friday,2026-06-05,여유
2026-06-05 20:41:00,0.0,0.0,142.46,157.11,none,none,Not crowded,20,41,4,Friday,2026-06-05,여유
2026-06-05 20:45:00,0.0,0.0,141.63,152.27,none,none,Not crowded,20,45,4,Friday,2026-06-05,여유
2026-06-05 20:45:00,0.0,0.0,141.68,154.55,none,none,Not crowded,20,45,4,Friday,2026-06-05,여유
2026-06-05 20:50:00,0.0,0.0,1.14,168.79,detect,none,Not crowded,20,50,4,Friday,2026-06-05,보통
2026-06-05 20:51:00,0.0,0.0,141.61,153.29,none,none,Not crowded,20,51,4,Friday,2026-06-05,여유
2026-06-05 20:51:00,0.0,0.0,141.37,151.57,none,none,Not crowded,20,51,4,Friday,2026-06-05,여유
2026-06-05 20:52:00,0.0,0.0,141.1,152.66,none,none,Not crowded,20,52,4,Friday,2026-06-05,여유
2026-06-05 20:53:00,1.0,0.0,3.15,158.53,detect,none,Normal,20,53,4,Friday,2026-06-05,보통
2026-06-05 20:54:00,1.0,0.0,1.02,114.31,detect,none,Normal,20,54,4,Friday,2026-06-05,혼잡
2026-06-05 20:56:00,1.0,0.0,1.07,57.02,detect,detect,Normal,20,56,4,Friday,2026-06-05,혼잡
2026-06-05 20:58:00,1.0,0.0,1.58,77.18,detect,detect,Normal,20,58,4,Friday,2026-06-05,혼잡
2026-06-05 20:59:00,1.0,0.0,142.1,78.2,none,detect,Normal,20,59,4,Friday,2026-06-05,보통
2026-06-05 20:59:00,1.0,0.0,142.22,76.77,none,detect,Normal,20,59,4,Friday,2026-06-05,보통
2026-06-06 08:02:00,1.0,0.0,141.58,158.66,none,none,Not crowded,8,2,5,Saturday,2026-06-06,보통
2026-06-06 08:02:00,0.0,0.0,141.58,160.82,none,none,Not crowded,8,2,5,Saturday,2026-06-06,여유
2026-06-06 08:04:00,0.0,0.0,140.93,156.81,none,none,Not crowded,8,4,5,Saturday,2026-06-06,여유
2026-06-06 08:05:00,0.0,0.0,142.07,160.02,none,none,Not crowded,8,5,5,Saturday,2026-06-06,여유
2026-06-06 08:07:00,0.0,0.0,141.75,154.67,none,none,Not crowded,8,7,5,Saturday,2026-06-06,여유
2026-06-06 08:07:00,0.0,0.0,142.44,156.11,none,none,Not crowded,8,7,5,Saturday,2026-06-06,여유
2026-06-06 08:12:00,1.0,0.0,3.18,167.82,detect,none,Normal,8,12,5,Saturday,2026-06-06,보통
2026-06-06 08:14:00,1.0,0.0,1.5,159.61,detect,none,Normal,8,14,5,Saturday,2026-06-06,보통
2026-06-06 08:17:00,0.0,0.0,1.05,173.45,detect,none,Not crowded,8,17,5,Saturday,2026-06-06,보통
2026-06-06 08:20:00,1.0,0.0,1.5,1.43,detect,detect,Normal,8,20,5,Saturday,2026-06-06,혼잡
2026-06-06 08:21:00,1.0,0.0,16.63,166.53,detect,none,Normal,8,21,5,Saturday,2026-06-06,보통
2026-06-06 08:23:00,1.0,0.0,1.28,163.15,detect,none,Normal,8,23,5,Saturday,2026-06-06,보통
2026-06-06 08:24:00,1.0,0.0,3.28,162.96,detect,none,Normal,8,24,5,Saturday,2026-06-06,보통
2026-06-06 08:25:00,1.0,0.0,4.93,159.75,detect,none,Normal,8,25,5,Saturday,2026-06-06,보통
2026-06-06 08:25:00,1.0,0.0,1.58,161.62,detect,none,Normal,8,25,5,Saturday,2026-06-06,보통
2026-06-06 08:26:00,1.0,0.0,1.14,161.93,detect,none,Normal,8,26,5,Saturday,2026-06-06,보통
2026-06-06 08:28:00,1.0,0.0,1.09,163.08,detect,none,Normal,8,28,5,Saturday,2026-06-06,보통
2026-06-06 08:33:00,1.0,0.0,1.58,163.17,detect,none,Normal,8,33,5,Saturday,2026-06-06,보통
2026-06-06 08:34:00,1.0,0.0,1.43,159.07,detect,none,Normal,8,34,5,Saturday,2026-06-06,보통
2026-06-06 08:34:00,1.0,0.0,2.09,169.46,detect,none,Normal,8,34,5,Saturday,2026-06-06,보통
2026-06-06 08:35:00,1.0,0.0,1.17,164.76,detect,none,Normal,8,35,5,Saturday,2026-06-06,보통
2026-06-06 08:36:00,1.0,0.0,1.51,163.03,detect,none,Normal,8,36,5,Saturday,2026-06-06,보통
2026-06-06 08:36:00,1.0,0.0,1.6,163.03,detect,none,Normal,8,36,5,Saturday,2026-06-06,보통
2026-06-06 08:37:00,1.0,0.0,1.19,153.14,detect,none,Normal,8,37,5,Saturday,2026-06-06,보통
2026-06-06 08:45:00,1.0,0.0,141.68,158.78,none,none,Not crowded,8,45,5,Saturday,2026-06-06,보통
2026-06-06 08:48:00,0.0,0.0,142.14,158.88,none,none,Not crowded,8,48,5,Saturday,2026-06-06,여유
2026-06-06 08:53:00,0.0,0.0,141.2,159.68,none,none,Not crowded,8,53,5,Saturday,2026-06-06,여유
2026-06-06 08:55:00,1.0,0.0,1.63,166.24,detect,none,Normal,8,55,5,Saturday,2026-06-06,보통
2026-06-06 08:55:00,1.0,0.0,1.33,166.41,detect,none,Normal,8,55,5,Saturday,2026-06-06,보통
2026-06-06 08:56:00,1.0,0.0,1.51,159.55,detect,none,Normal,8,56,5,Saturday,2026-06-06,보통
2026-06-06 09:00:00,1.0,0.0,141.12,159.48,none,none,Not crowded,9,0,5,Saturday,2026-06-06,보통
2026-06-06 09:00:00,0.0,0.0,141.85,155.77,none,none,Not crowded,9,0,5,Saturday,2026-06-06,여유
2026-06-06 09:03:00,0.0,0.0,141.27,156.81,none,none,Not crowded,9,3,5,Saturday,2026-06-06,여유
2026-06-06 09:04:00,0.0,0.0,141.24,157.86,none,none,Not crowded,9,4,5,Saturday,2026-06-06,여유
2026-06-06 09:06:00,1.0,0.0,1.22,166.62,detect,none,Normal,9,6,5,Saturday,2026-06-06,보통
2026-06-06 09:13:00,1.0,0.0,1.16,154.58,detect,none,Normal,9,13,5,Saturday,2026-06-06,보통
2026-06-06 09:14:00,1.0,0.0,1.51,163.03,detect,none,Normal,9,14,5,Saturday,2026-06-06,보통
2026-06-06 09:18:00,1.0,0.0,3.23,166.29,detect,none,Normal,9,18,5,Saturday,2026-06-06,보통
2026-06-06 09:19:00,1.0,0.0,3.2,156.21,detect,none,Normal,9,19,5,Saturday,2026-06-06,보통
2026-06-06 09:22:00,0.0,0.0,142.04,157.34,none,none,Not crowded,9,22,5,Saturday,2026-06-06,여유
2026-06-06 09:23:00,0.0,0.0,141.08,158.47,none,none,Not crowded,9,23,5,Saturday,2026-06-06,여유
2026-06-06 09:23:00,0.0,0.0,142.39,156.77,none,none,Not crowded,9,23,5,Saturday,2026-06-06,여유
2026-06-06 09:38:00,1.0,0.0,1.43,159.61,detect,none,Normal,9,38,5,Saturday,2026-06-06,보통
2026-06-06 09:38:00,1.0,0.0,1.14,156.57,detect,none,Normal,9,38,5,Saturday,2026-06-06,보통
2026-06-06 09:39:00,1.0,0.0,1.05,159.85,detect,none,Normal,9,39,5,Saturday,2026-06-06,보통
2026-06-06 09:42:00,1.0,0.0,142.21,156.79,none,none,Not crowded,9,42,5,Saturday,2026-06-06,보통
2026-06-06 09:48:00,1.0,0.0,1.33,158.13,detect,none,Normal,9,48,5,Saturday,2026-06-06,보통
2026-06-06 09:50:00,1.0,0.0,1.21,166.28,detect,none,Normal,9,50,5,Saturday,2026-06-06,보통
2026-06-06 09:50:00,1.0,0.0,1.6,166.29,detect,none,Normal,9,50,5,Saturday,2026-06-06,보통
2026-06-06 09:54:00,0.0,0.0,141.61,156.98,none,none,Not crowded,9,54,5,Saturday,2026-06-06,여유
2026-06-06 09:56:00,0.0,0.0,141.2,157.45,none,none,Not crowded,9,56,5,Saturday,2026-06-06,여유
2026-06-06 09:57:00,0.0,0.0,141.25,157.34,none,none,Not crowded,9,57,5,Saturday,2026-06-06,여유
2026-06-06 10:01:00,1.0,0.0,142.22,156.98,none,none,Not crowded,10,1,5,Saturday,2026-06-06,보통
2026-06-06 10:01:00,0.0,0.0,140.95,155.65,none,none,Not crowded,10,1,5,Saturday,2026-06-06,여유
2026-06-06 10:03:00,0.0,0.0,141.2,143.58,none,none,Not crowded,10,3,5,Saturday,2026-06-06,여유
2026-06-06 10:04:00,0.0,0.0,141.64,155.55,none,none,Not crowded,10,4,5,Saturday,2026-06-06,여유
2026-06-06 10:04:00,0.0,0.0,141.53,156.52,none,none,Not crowded,10,4,5,Saturday,2026-06-06,여유
2026-06-06 10:05:00,0.0,0.0,141.49,156.03,none,none,Not crowded,10,5,5,Saturday,2026-06-06,여유
2026-06-06 10:12:00,1.0,0.0,10.15,4.2,detect,detect,Normal,10,12,5,Saturday,2026-06-06,혼잡
2026-06-06 10:14:00,0.0,0.0,141.03,154.82,none,none,Not crowded,10,14,5,Saturday,2026-06-06,여유
2026-06-06 10:15:00,0.0,0.0,141.68,154.04,none,none,Not crowded,10,15,5,Saturday,2026-06-06,여유
2026-06-06 10:16:00,0.0,0.0,141.97,156.23,none,none,Not crowded,10,16,5,Saturday,2026-06-06,여유
2026-06-06 10:18:00,0.0,0.0,141.95,155.99,none,none,Not crowded,10,18,5,Saturday,2026-06-06,여유
2026-06-06 10:24:00,1.0,0.0,1.45,169.58,detect,none,Normal,10,24,5,Saturday,2026-06-06,보통
2026-06-06 10:25:00,1.0,0.0,1.09,159.68,detect,none,Normal,10,25,5,Saturday,2026-06-06,보통
2026-06-06 10:25:00,1.0,0.0,141.03,154.26,none,none,Not crowded,10,25,5,Saturday,2026-06-06,보통
2026-06-06 10:26:00,0.0,0.0,141.8,156.52,none,none,Not crowded,10,26,5,Saturday,2026-06-06,여유
2026-06-06 10:27:00,0.0,0.0,142.29,156.23,none,none,Not crowded,10,27,5,Saturday,2026-06-06,여유
2026-06-06 10:28:00,0.0,0.0,141.95,155.26,none,none,Not crowded,10,28,5,Saturday,2026-06-06,여유
2026-06-06 10:29:00,0.0,0.0,142.14,157.08,none,none,Not crowded,10,29,5,Saturday,2026-06-06,여유
2026-06-06 10:30:00,0.0,0.0,141.66,155.06,none,none,Not crowded,10,30,5,Saturday,2026-06-06,여유
2026-06-06 10:30:00,0.0,0.0,141.93,155.19,none,none,Not crowded,10,30,5,Saturday,2026-06-06,여유
2026-06-06 10:31:00,0.0,0.0,141.54,159.63,none,none,Not crowded,10,31,5,Saturday,2026-06-06,여유
2026-06-06 10:32:00,0.0,0.0,142.32,156.43,none,none,Not crowded,10,32,5,Saturday,2026-06-06,여유
2026-06-06 10:32:00,0.0,0.0,141.87,154.8,none,none,Not crowded,10,32,5,Saturday,2026-06-06,여유
2026-06-06 10:33:00,0.0,0.0,142.12,157.11,none,none,Not crowded,10,33,5,Saturday,2026-06-06,여유
2026-06-06 10:34:00,0.0,0.0,141.7,159.68,none,none,Not crowded,10,34,5,Saturday,2026-06-06,여유
2026-06-06 10:34:00,0.0,0.0,140.96,156.4,none,none,Not crowded,10,34,5,Saturday,2026-06-06,여유
2026-06-06 10:35:00,0.0,0.0,141.07,154.28,none,none,Not crowded,10,35,5,Saturday,2026-06-06,여유
2026-06-06 10:35:00,0.0,0.0,141.59,157.11,none,none,Not crowded,10,35,5,Saturday,2026-06-06,여유
2026-06-06 10:37:00,1.0,0.0,1.45,171.46,detect,none,Normal,10,37,5,Saturday,2026-06-06,보통
2026-06-06 10:38:00,1.0,0.0,1.62,156.28,detect,none,Normal,10,38,5,Saturday,2026-06-06,보통
2026-06-06 10:38:00,1.0,0.0,1.67,158.12,detect,none,Normal,10,38,5,Saturday,2026-06-06,보통
2026-06-06 10:40:00,1.0,0.0,1.39,155.14,detect,none,Normal,10,40,5,Saturday,2026-06-06,보통
2026-06-06 10:40:00,1.0,0.0,1.55,159.77,detect,none,Normal,10,40,5,Saturday,2026-06-06,보통
2026-06-06 10:41:00,1.0,0.0,1.6,159.65,detect,none,Normal,10,41,5,Saturday,2026-06-06,보통
2026-06-06 10:42:00,1.0,0.0,1.55,159.94,detect,none,Normal,10,42,5,Saturday,2026-06-06,보통
2026-06-06 10:42:00,1.0,0.0,1.38,163.23,detect,none,Normal,10,42,5,Saturday,2026-06-06,보통
2026-06-06 10:43:00,1.0,0.0,1.56,158.1,detect,none,Normal,10,43,5,Saturday,2026-06-06,보통
2026-06-06 10:43:00,1.0,0.0,1.48,161.43,detect,none,Normal,10,43,5,Saturday,2026-06-06,보통
2026-06-06 10:46:00,1.0,0.0,1.05,158.39,detect,none,Normal,10,46,5,Saturday,2026-06-06,보통
2026-06-06 10:47:00,1.0,0.0,1.09,170.6,detect,none,Normal,10,47,5,Saturday,2026-06-06,보통
2026-06-06 10:48:00,1.0,0.0,1.02,157.91,detect,none,Normal,10,48,5,Saturday,2026-06-06,보통
2026-06-06 10:51:00,1.0,0.0,3.32,157.93,detect,none,Normal,10,51,5,Saturday,2026-06-06,보통
2026-06-06 10:52:00,1.0,0.0,1.5,162.72,detect,none,Normal,10,52,5,Saturday,2026-06-06,보통
2026-06-06 10:58:00,1.0,0.0,1.56,157.59,detect,none,Normal,10,58,5,Saturday,2026-06-06,보통
2026-06-06 10:59:00,1.0,0.0,1.55,152.9,detect,none,Normal,10,59,5,Saturday,2026-06-06,보통
2026-06-06 11:00:00,1.0,0.0,1.31,167.6,detect,none,Normal,11,0,5,Saturday,2026-06-06,보통
2026-06-06 11:00:00,1.0,0.0,1.5,168.2,detect,none,Normal,11,0,5,Saturday,2026-06-06,보통
2026-06-06 11:03:00,1.0,0.0,3.15,155.14,detect,none,Normal,11,3,5,Saturday,2026-06-06,보통
2026-06-06 11:06:00,1.0,0.0,1.0,162.95,detect,none,Normal,11,6,5,Saturday,2026-06-06,보통
2026-06-06 11:10:00,1.0,0.0,1.55,153.24,detect,none,Normal,11,10,5,Saturday,2026-06-06,보통
2026-06-06 11:10:00,1.0,0.0,1.55,159.44,detect,none,Normal,11,10,5,Saturday,2026-06-06,보통
2026-06-06 11:11:00,1.0,0.0,3.3,153.07,detect,none,Normal,11,11,5,Saturday,2026-06-06,보통
2026-06-06 11:11:00,1.0,0.0,1.17,164.2,detect,none,Normal,11,11,5,Saturday,2026-06-06,보통
2026-06-06 11:12:00,1.0,0.0,3.21,151.22,detect,none,Normal,11,12,5,Saturday,2026-06-06,보통
